Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16
4,2,2,3.25,6.62228260869565,1,4,4,25,3.55882352941176,6.24752475247525,2,1,0.3163531,25,6
8,1,1,1.82068965517241,1.73097826086957,0,0,30,8,1.67326732673267,1.1980198019802,1,1,0.3235789,30,1
34,7,3,5.2,6.50961538461539,3,4,11,34,5.94059405940594,6.1078431372549,3,1,0.3106716,11,3
26,6,3,1.82068965517241,6.58967391304348,0,4,12,26,2.13725490196078,6.41176470588235,NaN,1,2.445989,12,1
10,4,1,1,5.19565217391304,0,3,22,10,1.25490196078431,5.85294117647059,1,1,0.29731,22,1
32,6,1,5.18620689655172,5.1929347826087,3,3,18,32,5.2037037037037,4.88235294117647,2,1,0.3941177,18,3
15,2,3,3.23641304347826,3.26896551724138,1,1,29,15,2.23529411764706,2.88235294117647,2,1,0.4875486,29,2
13,1,1,5.17857142857143,1.58423913043478,3,0,5,13,5.45098039215686,2.00980392156863,1,1,0.518935,5,3
8,1,3,4.44230769230769,1.73097826086957,2,0,36,8,4.89814814814815,1.1980198019802,1,1,0.3381841,36,3
2,3,3,6.64423076923077,4.45,4,2,23,2,6.37623762376238,4.75247524752475,3,1,0.6038512,23,7
27,7,3,6.49038461538461,6.56551724137931,4,4,33,27,6.12037037037037,6.11881188118812,2,1,0.3166506,33,6
34,7,1,1.82068965517241,6.50961538461539,0,4,12,34,2.13725490196078,6.1078431372549,3,1,0.9011296,12,1
25,6,3,5.17857142857143,6.62228260869565,3,4,5,25,5.45098039215686,6.24752475247525,3,1,0.4292465,5,3
13,1,3,3.25,1.58423913043478,1,0,4,13,3.55882352941176,2.00980392156863,2,1,0.6049696,4,2
6,5,1,3.23641304347826,5.19285714285714,1,3,29,6,2.23529411764706,4.83333333333333,3,1,0.8764638,29,2
19,2,1,5.2,4.45714285714286,3,2,11,19,5.94059405940594,4.66666666666667,3,1,1.029539,11,3
29,2,2,3.23641304347826,3.24728260869565,1,1,29,16,2.23529411764706,4.22222222222222,3,1,0.3506787,16,3
20,1,2,1.45714285714286,3.25271739130435,0,1,20,9,1.97058823529412,3.54455445544554,2,1,0.3275594,9,1
18,3,2,5.18620689655172,1.51724137931034,3,0,18,35,5.2037037037037,1.40196078431373,1,1,0.2787813,35,1
6,5,3,3.24184782608696,5.19285714285714,1,3,28,6,4.03703703703704,4.83333333333333,3,1,0.3282007,28,2
1,3,3,5.18620689655172,5.19310344827586,3,3,18,1,5.2037037037037,5.33333333333333,3,1,0.2771157,18,3
30,1,2,1.82068965517241,6.56551724137931,0,4,30,27,1.67326732673267,6.11881188118812,3,1,0.4031083,27,7
36,3,2,4.44230769230769,3.25,2,1,36,31,4.89814814814815,2.90196078431373,1,1,0.257959,31,1
10,4,3,1.45714285714286,5.19565217391304,0,3,20,10,1.97058823529412,5.85294117647059,1,1,0.2959154,20,1
35,1,3,4.46206896551724,1.51724137931034,2,0,14,35,4.21782178217822,1.40196078431373,1,1,0.2632869,14,1
17,3,2,5.17857142857143,5.19310344827586,3,3,17,1,4.98039215686275,5.33333333333333,3,1,0.3475739,1,3
12,1,2,1.82068965517241,4.45714285714286,0,2,12,19,2.13725490196078,4.66666666666667,NaN,1,2.431938,19,2
35,1,1,5.17857142857143,1.51724137931034,3,0,17,35,4.98039215686275,1.40196078431373,1,1,0.2389194,17,3
15,2,1,6.82758620689655,3.26896551724138,4,1,24,15,6.31372549019608,2.88235294117647,7,1,1.031201,24,7
33,6,2,6.49038461538461,1.73097826086957,4,0,33,8,6.12037037037037,1.1980198019802,1,1,0.2904931,8,1
2,3,1,1.45714285714286,4.45,0,2,20,2,1.97058823529412,4.75247524752475,2,1,1.496145,20,1
9,1,1,6.64423076923077,3.25271739130435,4,1,23,9,6.37623762376238,3.54455445544554,7,1,0.3894073,23,7
22,1,2,1,4.45,0,2,22,2,1.25490196078431,4.75247524752475,3,1,0.8074026,2,3
28,2,2,3.24184782608696,3.26896551724138,1,1,28,15,4.03703703703704,2.88235294117647,3,1,1.019717,15,2
24,7,2,6.82758620689655,5.19285714285714,4,3,24,6,6.31372549019608,4.83333333333333,6,1,0.5399924,6,5
31,1,1,6.49038461538461,3.25,4,1,33,31,6.12037037037037,2.90196078431373,3,1,1.143462,33,6
27,7,1,4.44230769230769,6.56551724137931,2,4,36,27,4.89814814814815,6.11881188118812,NaN,1,2.036724,36,3
31,1,3,1.82068965517241,3.25,0,1,30,31,1.67326732673267,2.90196078431373,1,1,0.39017,30,1
25,6,1,6.49728260869565,6.62228260869565,4,4,3,25,6.32352941176471,6.24752475247525,NaN,1,0.08049736,3,7
14,1,2,4.46206896551724,5.1929347826087,2,3,14,32,4.21782178217822,4.88235294117647,6,1,0.5016069,32,6
7,2,2,3.26206896551724,6.50961538461539,1,4,7,34,4.05882352941176,6.1078431372549,8,1,0.513257,34,7
5,3,2,5.17857142857143,1.44285714285714,3,0,5,21,5.45098039215686,1.3921568627451,1,1,0.3180082,21,1
16,3,1,3.24184782608696,3.24728260869565,1,1,28,16,4.03703703703704,4.22222222222222,1,1,0.4302994,28,2
