Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16
7,5,2,3.26206896551724,5.1929347826087,1,3,7,32,4.05882352941176,4.88235294117647,7,2,0.6340346,32,7
21,1,1,6.82758620689655,1.44285714285714,4,0,24,21,6.31372549019608,1.3921568627451,4,2,0.6215958,24,8
2,6,1,5.18620689655172,4.45,3,2,18,2,5.2037037037037,4.75247524752475,4,2,7.218457,18,5
31,1,1,4.46206896551724,3.25,2,1,14,31,4.21782178217822,2.90196078431373,7,2,0.3531551,14,6
15,1,3,1.82068965517241,3.26896551724138,0,1,30,15,1.67326732673267,2.88235294117647,3,2,0.9457777,30,1
23,8,2,6.64423076923077,6.56551724137931,4,4,23,27,6.37623762376238,6.11881188118812,8,2,0.8602973,27,8
29,1,2,3.23641304347826,6.50961538461539,1,4,29,34,2.23529411764706,6.1078431372549,8,2,1.155509,34,8
19,1,1,5.17857142857143,4.45714285714286,3,2,17,19,4.98039215686275,4.66666666666667,5,2,0.5686006,17,5
4,5,2,3.25,1.73097826086957,1,0,4,8,3.55882352941176,1.1980198019802,5,2,1.87076,8,1
25,7,3,3.26206896551724,6.62228260869565,1,4,7,25,4.05882352941176,6.24752475247525,7,2,0.6676656,7,5
14,6,2,4.46206896551724,4.45,2,2,14,2,4.21782178217822,4.75247524752475,6,2,0.3549631,2,6
11,6,2,5.2,5.19565217391304,3,3,11,10,5.94059405940594,5.85294117647059,8,2,0.1674433,10,8
19,1,3,4.46206896551724,4.45714285714286,2,2,14,19,4.21782178217822,4.66666666666667,5,2,0.3455661,14,6
17,5,2,5.17857142857143,3.25,3,1,17,31,4.98039215686275,2.90196078431373,3,2,0.4489443,31,1
24,8,2,6.82758620689655,1.51724137931034,4,0,24,35,6.31372549019608,1.40196078431373,2,2,1.700034,35,1
33,8,2,6.49038461538461,6.58967391304348,4,4,33,26,6.12037037037037,6.41176470588235,8,2,1.05849,26,7
3,8,2,6.49728260869565,3.24728260869565,4,1,3,16,6.32352941176471,4.22222222222222,8,2,0.1226718,16,6
36,4,2,4.44230769230769,3.26896551724138,2,1,36,15,4.89814814814815,2.88235294117647,8,2,2.418782,15,1
8,1,1,6.49728260869565,1.73097826086957,4,0,3,8,6.32352941176471,1.1980198019802,8,2,0.8741229,3,8
15,1,1,6.49038461538461,3.26896551724138,4,1,33,15,6.12037037037037,2.88235294117647,8,2,0.05669894,33,8
16,6,1,5.17857142857143,3.24728260869565,3,1,5,16,5.45098039215686,4.22222222222222,6,2,2.51745,5,6
26,7,1,1.82068965517241,6.58967391304348,0,4,30,26,1.67326732673267,6.41176470588235,1,2,0.09373549,30,1
18,5,2,5.18620689655172,4.45714285714286,3,2,18,19,5.2037037037037,4.66666666666667,2,1,1.289318,19,1
35,1,1,4.44230769230769,1.51724137931034,2,0,36,35,4.89814814814815,1.40196078431373,2,1,2.533112,36,4
1,7,3,1,5.19310344827586,0,3,22,1,1.25490196078431,5.33333333333333,1,1,2.949526,22,1
31,1,3,5.18620689655172,3.25,3,1,18,31,5.2037037037037,2.90196078431373,2,1,0.427851,18,5
8,1,1,3.26206896551724,1.73097826086957,1,0,7,8,4.05882352941176,1.1980198019802,5,1,0.8804794,7,5
15,1,3,1.45714285714286,3.26896551724138,0,1,20,15,1.97058823529412,2.88235294117647,1,1,0.1759281,20,1
30,1,2,1.82068965517241,1.51724137931034,0,0,30,35,1.67326732673267,1.40196078431373,1,1,0.493581,35,1
2,6,1,5.18620689655172,4.45,3,2,18,2,5.2037037037037,4.75247524752475,2,1,0.8763151,18,5
32,7,1,5.17857142857143,5.1929347826087,3,3,5,32,5.45098039215686,4.88235294117647,6,1,1.795147,5,6
28,1,2,3.24184782608696,5.19285714285714,1,3,28,6,4.03703703703704,4.83333333333333,6,1,1.973156,6,7
21,1,1,1.82068965517241,1.44285714285714,0,0,30,21,1.67326732673267,1.3921568627451,1,1,1.490024,30,1
8,1,3,1.82068965517241,1.73097826086957,0,0,12,8,2.13725490196078,1.1980198019802,1,1,1.43379,12,3
5,6,2,5.17857142857143,6.62228260869565,3,4,5,25,5.45098039215686,6.24752475247525,8,1,0.6208388,25,7
6,7,3,3.23641304347826,5.19285714285714,1,3,29,6,2.23529411764706,4.83333333333333,5,1,1.915146,29,1
11,6,2,5.2,1.73097826086957,3,0,11,8,5.94059405940594,1.1980198019802,1,1,14.33682,8,1
4,5,2,3.25,5.19565217391304,1,3,4,10,3.55882352941176,5.85294117647059,8,1,0.8375372,10,8
35,1,3,6.49038461538461,1.51724137931034,4,0,33,35,6.12037037037037,1.40196078431373,4,1,1.007672,33,8
27,8,1,3.24184782608696,6.56551724137931,1,4,28,27,4.03703703703704,6.11881188118812,4,1,0.6594323,28,1
19,1,1,5.17857142857143,4.45714285714286,3,2,17,19,4.98039215686275,4.66666666666667,4,1,0.02742485,17,5
32,7,3,3.25,5.1929347826087,1,3,4,32,3.55882352941176,4.88235294117647,5,1,5.166587,4,5
15,1,1,1,3.26896551724138,0,1,22,15,1.25490196078431,2.88235294117647,1,1,1.155075,22,1
3,8,2,6.49728260869565,5.1929347826087,4,3,3,32,6.32352941176471,4.88235294117647,7,1,0.3703267,32,7
26,7,1,1.45714285714286,6.58967391304348,0,4,20,26,1.97058823529412,6.41176470588235,1,1,0.9319283,20,1
10,8,1,6.49728260869565,5.19565217391304,4,3,3,10,6.32352941176471,5.85294117647059,8,1,1.314096,3,8
21,1,3,4.44230769230769,1.44285714285714,2,0,36,21,4.89814814814815,1.3921568627451,1,1,1.65238,36,4
17,5,2,5.17857142857143,3.25,3,1,17,31,4.98039215686275,2.90196078431373,1,1,0.9902209,31,1
34,8,3,1.82068965517241,6.50961538461539,0,4,30,34,1.67326732673267,6.1078431372549,1,1,0.2354449,30,1
22,1,2,1,6.58967391304348,0,4,22,26,1.25490196078431,6.41176470588235,1,1,0.9392861,26,7
6,7,1,6.82758620689655,5.19285714285714,4,3,24,6,6.31372549019608,4.83333333333333,7,1,1.074818,24,8
26,7,3,6.64423076923077,6.58967391304348,4,4,23,26,6.37623762376238,6.41176470588235,7,1,1.424301,23,8
33,8,2,6.49038461538461,1.44285714285714,4,0,33,21,6.12037037037037,1.3921568627451,1,1,0.8570828,21,1
23,8,2,6.64423076923077,3.26896551724138,4,1,23,15,6.37623762376238,2.88235294117647,4,1,8.379119,15,1
10,8,3,5.17857142857143,5.19565217391304,3,3,5,10,5.45098039215686,5.85294117647059,5,1,2.694613,5,6
16,6,3,5.2,3.24728260869565,3,1,11,16,5.94059405940594,4.22222222222222,8,1,2.859148,11,6
13,4,3,3.26206896551724,1.58423913043478,1,0,7,13,4.05882352941176,2.00980392156863,2,1,2.44199,7,5
29,1,2,3.23641304347826,6.56551724137931,1,4,29,27,2.23529411764706,6.11881188118812,5,1,2.03624,27,8
16,6,1,1.82068965517241,3.24728260869565,0,1,12,16,2.13725490196078,4.22222222222222,1,1,0.4752597,12,3
25,7,1,3.25,6.62228260869565,1,4,4,25,3.55882352941176,6.24752475247525,2,1,0.1591972,4,5
27,8,3,6.82758620689655,6.56551724137931,4,4,24,27,6.31372549019608,6.11881188118812,8,1,0.9251125,24,8
1,7,1,6.64423076923077,5.19310344827586,4,3,23,1,6.37623762376238,5.33333333333333,8,1,0.4741585,23,8
2,6,3,5.17857142857143,4.45,3,2,17,2,4.98039215686275,4.75247524752475,3,1,4.754877,17,5
19,1,3,4.46206896551724,4.45714285714286,2,2,14,19,4.21782178217822,4.66666666666667,3,1,0.748089,14,6
36,4,2,4.44230769230769,6.50961538461539,2,4,36,34,4.89814814814815,6.1078431372549,8,1,1.069101,34,8
25,7,3,6.49728260869565,6.62228260869565,4,4,3,25,6.32352941176471,6.24752475247525,9,1,1.374789,3,8
12,3,2,1.82068965517241,1.58423913043478,0,0,12,13,2.13725490196078,2.00980392156863,1,1,0.4377338,13,4
31,1,1,4.46206896551724,3.25,2,1,14,31,4.21782178217822,2.90196078431373,5,1,0.8593881,14,6
7,5,2,3.26206896551724,3.24728260869565,1,1,7,16,4.05882352941176,4.22222222222222,7,1,0.9429648,16,6
9,5,3,3.24184782608696,3.25271739130435,1,1,28,9,4.03703703703704,3.54455445544554,1,1,0.1394666,28,1
14,6,2,4.46206896551724,4.45,2,2,14,2,4.21782178217822,4.75247524752475,6,1,1.021893,2,6
34,8,1,6.49038461538461,6.50961538461539,4,4,33,34,6.12037037037037,6.1078431372549,8,1,0.8230976,33,8
9,5,1,3.23641304347826,3.25271739130435,1,1,29,9,2.23529411764706,3.54455445544554,3,1,0.9915241,29,1
